2026/03/13 00:31:23 INFO  : _assets: Set directory modification time (using SetModTime)
2026/03/13 00:31:57 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/18/d981003d68d0546c4804ac2ff47dd97c6e7921: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner.xcodeproj/project.pbxproj: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/windows/CMakeLists.txt: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/windows/.gitignore: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/fonts: Set directory modification time (using SetModTime)
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/linux/runner/CMakeLists.txt: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/linux/runner/main.cc: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner: Set directory modification time (using SetModTime)
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/71: Set directory modification time (using SetModTime)
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/linux/runner/my_application.h: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ClientCertificates/LOCK: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ClientCertificates/LOG.old: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/linux/runner/my_application.cc: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ClientCertificates/LOG: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/shaders: Set directory modification time (using SetModTime)
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/ios/Flutter/ephemeral/flutter_lldbinit: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/ios/Flutter/ephemeral/flutter_lldb_helper.py: Updated modification time in destination
2026/03/13 00:31:57 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/7a: Set directory modification time (using SetModTime)
2026/03/13 00:31:57 INFO  : _scripts/python/animate-text/fonts/Barlow-Bold.ttf: Copied (new)
2026/03/13 00:31:57 INFO  : _scripts/python/animate-text/fonts/Barlow-Black.ttf: Copied (new)
2026/03/13 00:31:58 INFO  : _scripts/python/animate-text/fonts/Barlow-BlackItalic.ttf: Copied (new)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/commerce_subscription_db/LOCK: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/commerce_subscription_db/LOG.old: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/ephemeral: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/commerce_subscription_db/LOG: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/7f: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/web/icons/Icon-512.png: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/web/icons/Icon-maskable-512.png: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/Assets.xcassets: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/web/icons/Icon-192.png: Updated modification time in destination
2026/03/13 00:31:58 INFO  : _scripts/python/animate-text/fonts/Barlow-BoldItalic.ttf: Copied (new)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/debug/AndroidManifest.xml: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/AppDelegate.swift: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/1c/4cfdd96a89b0095dbd29a6ca194e41ad77b4fd: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/kotlin: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/85: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner.xcodeproj/project.xcworkspace: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 NOTICE: Portfolio/2026-wellpath/wellpath/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux: Can't follow symlink without -L/--copy-links
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discount_infos_db/LOCK: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/web/icons/Icon-maskable-192.png: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/Base.lproj: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discount_infos_db/LOG.old: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discount_infos_db/LOG: Updated modification time in destination
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/build/web/assets: Set directory modification time (using SetModTime)
2026/03/13 00:31:58 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/AndroidManifest.xml: Updated modification time in destination
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/Flutter-Release.xcconfig: Updated modification time in destination
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/Flutter-Debug.xcconfig: Updated modification time in destination
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/res: Set directory modification time (using SetModTime)
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/92: Set directory modification time (using SetModTime)
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/lib/core/widgets/wellpath_background.dart: Updated modification time in destination
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner.xcodeproj/xcshareddata: Set directory modification time (using SetModTime)
2026/03/13 00:31:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/1d/3825e19413becd5200d0b25c30dd41909187dc: Updated modification time in destination
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner.xcodeproj/xcshareddata/xcschemes: Set directory modification time (using SetModTime)
2026/03/13 00:31:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/1d/526a16ed0f1cd0c2409d848bf489b93fefa3b2: Updated modification time in destination
2026/03/13 00:31:59 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/1d/c6cf7652bad3d20b93a4d3e324c3d5dada2345: Updated modification time in destination
2026/03/13 00:31:59 INFO  : _scripts/python/animate-text/fonts/Barlow-ExtraBold.ttf: Copied (new)
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/build/web/icons: Set directory modification time (using SetModTime)
2026/03/13 00:31:59 INFO  : _scripts/python/animate-text/fonts/Barlow-ExtraLight.ttf: Copied (new)
2026/03/13 00:31:59 INFO  : _scripts/python/animate-text/fonts/Barlow-ExtraBoldItalic.ttf: Copied (new)
2026/03/13 00:31:59 INFO  : Portfolio/2026-wellpath/wellpath/windows/flutter/generated_plugin_registrant.h: Updated modification time in destination
2026/03/13 00:32:00 INFO  : _scripts/python/animate-text/fonts/Barlow-ExtraLightItalic.ttf: Copied (new)
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/ios/RunnerTests/RunnerTests.swift: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/ab: Set directory modification time (using SetModTime)
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner.xcodeproj/project.pbxproj: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner.xcworkspace/xcshareddata: Set directory modification time (using SetModTime)
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/windows/flutter/CMakeLists.txt: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/Runner-Bridging-Header.h: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discounts_db/LOCK: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/Info.plist: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discounts_db/LOG: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discounts_db/LOG.old: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs: Set directory modification time (using SetModTime)
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/resources: Set directory modification time (using SetModTime)
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/b4: Set directory modification time (using SetModTime)
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/build/web/favicon.png: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner.xcworkspace/contents.xcworkspacedata: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/build/web/index.html: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/build/web/manifest.json: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/build/web/version.json: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/profile/AndroidManifest.xml: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/ephemeral/flutter_export_environment.sh: Updated modification time in destination
2026/03/13 00:32:00 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner/Assets.xcassets: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/be: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/Assets.xcassets/AppIcon.appiconset: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/flutter_window.cpp: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/CMakeLists.txt: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/flutter_window.h: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/main.cpp: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/ephemeral/Flutter-Generated.xcconfig: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/22/c4462b79288fe10768cc571a36732ce5726025: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/resource.h: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner/Base.lproj: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner.xcodeproj/project.xcworkspace/xcshareddata: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/objects/1e/2cbe3b913734e0c0900b51bc04bc4e99279b62: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/d0: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/ios/Runner/Assets.xcassets/LaunchImage.imageset: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/cloud_firestore: Can't follow symlink without -L/--copy-links
2026/03/13 00:32:01 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/firebase_auth: Can't follow symlink without -L/--copy-links
2026/03/13 00:32:01 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/firebase_core: Can't follow symlink without -L/--copy-links
2026/03/13 00:32:01 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows: Can't follow symlink without -L/--copy-links
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/Runner.rc: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/utils.cpp: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner/AppDelegate.swift: Updated modification time in destination
2026/03/13 00:32:01 INFO  : _scripts/python/animate-text/fonts/Barlow-Italic.ttf: Copied (new)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/utils.h: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/build/web/assets/fonts: Set directory modification time (using SetModTime)
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/runner.exe.manifest: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/fonts/MaterialIcons-Regular.otf: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/win32_window.cpp: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/windows/runner/win32_window.h: Updated modification time in destination
2026/03/13 00:32:01 INFO  : Portfolio/2026-wellpath/wellpath/macos/Runner/Configs: Set directory modification time (using SetModTime)
2026/03/13 00:32:02 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/kotlin/com: Set directory modification time (using SetModTime)
2026/03/13 00:32:02 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/d7: Set directory modification time (using SetModTime)
2026/03/13 00:32:02 INFO  : _scripts/python/animate-text/fonts/Barlow-Medium.ttf: Copied (new)
2026/03/13 00:32:02 INFO  : _scripts/python/animate-text/fonts/Barlow-Light.ttf: Copied (new)
2026/03/13 00:32:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/000003.log: Updated modification time in destination
2026/03/13 00:32:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/CURRENT: Updated modification time in destination
2026/03/13 00:32:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/LOCK: Updated modification time in destination
2026/03/13 00:32:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/LOG: Updated modification time in destination
